stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
0400MCW,,Manyanja Road Car Wash,-1.28986,36.89401,,, , 
0410MCW,,Manyanja Road Car Wash,-1.29048,36.89322,,, , 
0410TEN,,Tena,-1.29359,36.88918,,, , 
0410MYJ,,Manyanja,-1.295,36.88708,,, , 
0403DSL,,Diesel,-1.26988,36.92002,,, , 
04O2CLT,,Caltex,-1.30084,36.88806,,, , 
0402CLT,,Caltex,-1.300963,36.888118,,, , 
0411MTN,,Mutindwa,-1.28562,36.8841,,, , 
0401MTN,,Mutindwa,-1.28476,36.88453,,, , 
0401UM1,,Umoja 1,-1.28413,36.88711,,, , 
0400UMM,,Umoja Market,-1.28371,36.88712,,, , 
0400UMD,,Umoja Dispensary,-1.28263,36.88686,,, , 
0411KPS,,Kapsoit Road Junction,-1.28204,36.88671,,, , 
0401GEE,,G,-1.27982,36.88711,,, , 
040HHH,,H,-1.27897,36.888,,, , 
040PLB,,Plan B,-1.27877,36.88843,,, , 
04001LV,,First Love,-1.28248,36.89671,,, , 
0410INC,,Inner Core,-1.28273,36.89588,,, , 
0403INC,,Innercore,-1.28291,36.89549,,, , 
0400GRS,,Grand Supermaket,-1.28366,36.89416,,, , 
0400CST,,Cathsam,-1.28459,36.89394,,, , 
0410NBT,,Nabuto,-1.28535,36.89415,,, , 
0400SNG,,Sango,-1.28653,36.89445,,, , 
0410SNG,,Sango,-1.28696,36.89451,,, , 
0400JSK,,Jeska,-1.28781,36.89167,,, , 
0400KNA,,Kona,-1.28783,36.89109,,, , 
0410JST,,Joystar,-1.28689,36.88931,,, , 
0400JST,,Joystar,-1.28677,36.88891,,, , 
0400GPM,,Giant Pharmaceuticals,-1.28579,36.88763,,, , 
0400JMC,,Jambo Cyber,-1.28508,36.88744,,, , 
0400UM1,,Umoja 1/Jasho Stage,-1.28418,36.88724,,, , 
0400KCU,,Kcb Umoja,-1.28468,36.88505,,, , 
0411SKA,,Saika,-1.258552,36.9164,,, , 
0401CHK,,Chokaa,-1.250724,36.952748,,, , 
0401TKY,,Tuskys,-1.262146,36.976114,,, , 
0411BPS,,By Pass,-1.264119,36.983196,,, , 
0401WKM,,Welkim,-1.26668,36.989375,,, , 
0401DNE,,Dune,-1.270022,36.994872,,, , 
0403QKM,,Quickmart,-1.271193,36.996888,,, , 
0400DNE,,Dune,-1.269948,36.994619,,, , 
0400WKM,,Welkim,-1.266918,36.989741,,, , 
0410BPS,,By Pass,-1.264259,36.983082,,, , 
0410TKY,,Tuskys,-1.262244,36.976393,,, , 
0400CHK,,Chokaa,-1.25085,36.952872,,, , 
0401LKN,,Likoni,-1.296171,36.855461,,, , 
0401KIE,,Kie,-1.306108,36.85636,,, , 
0401VWA,,Viwandani,-1.307353,36.856554,,, , 
0411HOM,,Houes Of Manji,-1.309543,36.8573,,, , 
0401MAM,,Mamba,-1.309228,36.859428,,, , 
0411MRB,,Mareba,-1.308839,36.86231,,, , 
0401TUY,,Tuskys,-1.306922,36.875984,,, , 
0401SNI,,Sinai,-1.306552,36.87874,,, , 
0401CRS,,Crescent,-1.306213,36.881607,,, , 
0403DMS,,Donholm,-1.300211,36.885745,,, , 
0400KNP,,Kenpoly,-1.304277,36.883407,,, , 
0400DNB,,Doni Beach,-1.304934,36.883006,,, , 
0410DNB,,Donbeach,-1.30543,36.882598,,, , 
0400CRS,,Crescent,-1.306163,36.88208,,, , 
0410SNI,,Sinai,-1.306614,36.879198,,, , 
0400SNI,,Sinai,-1.306743,36.878495,,, , 
0400TUY,,Tuskys,-1.307043,36.876106,,, , 
0400RPY,,Raiply,-1.307445,36.873329,,, , 
0400ONA,,Kona,-1.308037,36.868145,,, , 
0410ONA,,Kona,-1.308104,36.868022,,, , 
0400PTC,,Patco,-1.308593,36.864654,,, , 
0410MRB,,Mareba,-1.308776,36.863592,,, , 
0400MRB,,Mareba,-1.309048,36.861798,,, , 
0400CWN,,Crown,-1.307335,36.856425,,, , 
0410BAT,,Bat,-1.30533,36.856105,,, , 
0400LKN,,Likoni,-1.296405,36.855267,,, , 
0401PSN,,Prison,-1.300879,36.837576,,, , 
0401DAR,,Daresalam,-1.304213,36.839302,,, , 
0401TAL,,Total,-1.306339,36.841548,,, , 
0401HMB,,Homabay,-1.307088,36.842819,,, , 
0401QTY,,Equity,-1.309235,36.845737,,, , 
0401BSA,,Busia,-1.310628,36.848034,,, , 
0401KPL,,Kampala,-1.311243,36.849444,,, , 
0411KPL,,Kampala,-1.311345,36.849784,,, , 
0401TPK,,Tetrapark,-1.313706,36.855886,,, , 
0401SHL,,Shell,-1.314588,36.858637,,, , 
0401ROA,,Road A,-1.318074,36.863021,,, , 
0401CEX,,Chloride Exide,-1.321591,36.86859,,, , 
0401FLC,,Falcon,-1.322638,36.86984,,, , 
0411GMM,,Gm,-1.326088,36.870826,,, , 
0403GMW,,Gm Mwisho,-1.328448,36.870162,,, , 
0400GMT,,Gm Town,-1.328512,36.87017,,, , 
0410CEX,,Chloride Exide,-1.321546,36.868628,,, , 
0400HCC,,Hillocks Country Club,-1.319164,36.865314,,, , 
0400ROA,,Road A,-1.317972,36.862809,,, , 
0400KRT,,Kartasi,-1.315107,36.860227,,, , 
0400TPK,,Tetrapark,-1.313898,36.856632,,, , 
0400EXP,,Express,-1.314765,36.85437,,, , 
0400CRN,,Crown,-1.314108,36.852687,,, , 
0400KYB,,Kayaba,-1.311827,36.850083,,, , 
0400BSA,,Busia,-1.310852,36.848077,,, , 
0400QTY,,Equity,-1.309123,36.845319,,, , 
0400KWA,,Kwal,-1.306381,36.841321,,, , 
0410COM,,Commercial,-1.303715,36.838689,,, , 
0412MTH,,Muthurwa,-1.288928,36.835961,,, , 
0401UMM,,Umoja Market,-1.283847,36.887127,,, , 
0401UMD,,Umoja Dispensary,-1.282512,36.886803,,, , 
0401HHH,,H,-1.278996,36.887937,,, , 
0401PLB,,Plan B,-1.278755,36.888581,,, , 
0403UM2,,Umoja 2 Terminus,-1.279313,36.898122,,, , 
0400PCK,,Peacock,-1.27814,36.89111,,, , 
0400HNB,,Hornbill,-1.27876,36.888656,,, , 
0400UMP,,Umoja Primary,-1.280541,36.886606,,, , 
0403JCN,,Jacaranda,-1.28765,36.90476,,, , 
0412CSD,,City Stadium,-1.292224,36.843029,,, , 
0401KNL,,Kenol Petrol Station,-1.284054,36.880382,,, , 
0401KNB,,Knlb,-1.28293,36.87995,,, , 
0401BPH,,Buruburu Phase One,-1.272791,36.877474,,, , 
0401SOS,,Sos,-1.271641,36.878322,,, , 
0401KOB,,K South,-1.267632,36.885368,,, , 
0401ACC,,Acc&S Kariobangi South Church,-1.266482,36.885569,,, , 
0401SIX,,36 Stage,-1.262577,36.886961,,, , 
0401TSX,,Junction 36 Stage,-1.261435,36.886392,,, , 
0311RIS,,Wamwaris,-1.261081,36.887801,,, , 
0311SEN,,Senior,-1.260132,36.890638,,, , 
0311TOT,,Total,-1.258169,36.893431,,, , 
0301AIC,,Aic Church,-1.25663,36.897972,,, , 
0311NNE,,Marigo Nne,-1.254787,36.899631,,, , 
0311DIZ,,Kwa Mandazi,-1.254192,36.90031,,, , 
0311FTY,,41 Stage,-1.251773,36.90316,,, , 
0311CIN,,Cinema,-1.250572,36.905081,,, , 
0311BET,,Bethany,-1.250111,36.905767,,, , 
0311JUA,,Jua Cali,-1.248276,36.908139,,, , 
0311JER,,New Jeruslaem,-1.24612,36.908321,,, , 
0313DDS,,Dandora Terminal,-1.245059,36.90846,,, , 
0300FTY,,Stage 41,-1.249049,36.90123,,, , 
0300DSC,,Dadora Sec,-1.251044,36.898828,,, , 
0310EQT,,Equity,-1.252438,36.897528,,, , 
0300BPS,,Bp Filling Statioon,-1.254669,36.894599,,, , 
0310DUN,,Dunia,-1.255699,36.893,,, , 
0310TOT,,Total,-1.258177,36.893397,,, , 
0310SEN,,Senior,-1.260172,36.890758,,, , 
0310RIS,,Wamwaris,-1.261084,36.888065,,, , 
0400TSX,,Junction 30 Stage,-1.261387,36.886382,,, , 
0300MUT,,Mutarakwa Road,-1.26148,36.886445,,, , 
0400SIX,,36 Stage,-1.262572,36.886991,,, , 
0410PCA,,Pcea,-1.266299,36.885641,,, , 
0410KOB,,K South,-1.267766,36.885365,,, , 
0410BBP,,Buru Buru Police Post,-1.279672,36.878203,,, , 
0400MTW,,Mutindwa,-1.28617,36.88093,,, , 
0400CTE,,Caltex,-1.27838,36.88269,,, , 
0400CLT,,Caltex,-1.30213,36.88775,,, , 
0101NGR,,Ngara Road,-1.27585,36.82299,,, , 
0101JHS,,Jamuhuri High School,-1.27335,36.82297,,, , 
0101STP,,Stima Plaza,-1.27043,36.82048,,, , 
0111SPS,,Stima Plaza Stage,-1.2696,36.8204,,, , 
0101WBR,,Wambugu Road,-1.26799,36.82127,,, , 
0101AGA,,Aga Khan Academy,-1.26628,36.82331,,, , 
0111OLB,,Oilibya,-1.26469,36.82432,,, , 
0101AKH,,Aga Khan Hospital Junction,-1.26288,36.8249,,, , 
0111AKS,,Aga Khan Hospital Stage,-1.26237,36.82369,,, , 
0101AKE,,Aga Khan Hospital Entrance,-1.26178,36.82224,,, , 
0101ARY,,Arya Girls' Secondary School,-1.26085,36.82007,,, , 
0111NKM,,Nakumatt/Post Office,-1.26012,36.81825,,, , 
0101ALM,,Amani Plaza/Almond Court,-1.25962,36.81717,,, , 
0101NRE,,Nish Raaj Estate,-1.25862,36.81484,,, , 
0103MSQ,,Kwa Mosque/Highridge Mwisho,-1.25687,36.81077,,, , 
0110KSL,,Nish Raaj Estate/Kusi Lane,-1.25864,36.81485,,, , 
0100CCD,,Coca Cola Depot,-1.25983,36.8176,,, , 
0110NKT,,Nakumatt Stage,-1.26018,36.81855,,, , 
0100ARG,,Arya Girls' Secondary School,-1.26081,36.81997,,, , 
0100AAE,,Aga Khan Hospital Entrance,-1.26177,36.82218,,, , 
0110APS,,Aga Khan Hospital Stage,-1.26198,36.8227,,, , 
0110APT,,Aga Khan Hospital Stage 2,-1.26277,36.82467,,, , 
0110TPA,,3Rd Parklands Avenue/ Aga Kan Hospital Junction,-1.26325,36.82498,,, , 
0110AGK,,Aga Khan Academy,-1.26646,36.82324,,, , 
0112ODE,,Odeon,-1.28303,36.82475,,, , 
0101CPK,,City Park,-1.26057,36.82615,,, , 
0111RHK,,6Th Parklands Avenue/Regal House/Kobil,-1.25777,36.82691,,, , 
0111BEK,,Belgian Embassy/Karura,-1.24701,36.8156,,, , 
0111TUN,,Un,-1.23867,36.81054,,, , 
0111RHR,,Redhill Road,-1.23418,36.80341,,, , 
0111VMA,,Village Market,-1.22876,36.80443,,, , 
0111KRU,,Karura/Runda,-1.22082,36.80136,,, , 
0101REE,,Runda Estate Entrance,-1.2186,36.80168,,, , 
0101ROR,,Rosslyn Road,-1.21721,36.80043,,, , 
0101ROK,,Rosslyn Road/Karura Community Chapel,-1.21649,36.79928,,, , 
0101SHR,,Shakers/Rosslyn Gate,-1.21115,36.79024,,, , 
0101DPB,,Delta Petrol Station/ Brook Apartmens,-1.20918,36.7882,,, , 
0113RST,,Ruaka Stage,-1.20717,36.78571,,, , 
0100CBR,,Cooperative Bank Ruaka,-1.20678,36.78464,,, , 
0100RBJ,,Ruaka/Banana Junction,-1.20722,36.78602,,, , 
0100DPA,,Delta Petrol Station Ruaka,-1.20934,36.78847,,, , 
0100MRC,,Movers/Rosslyn Centre,-1.21102,36.79019,,, , 
0100RRP,,Rosslyn Road/Karura Community Chapel,-1.21641,36.79927,,, , 
0100RES,,Runda Estate Entrance,-1.21873,36.80177,,, , 
0100RKH,,Runda/Karura Carwash,-1.22091,36.80144,,, , 
0110VMT,,Village Market,-1.23006,36.80399,,, , 
0100RRJ,,Redhill Road Junction,-1.23398,36.80339,,, , 
0110UNA,,Un,-1.23781,36.80961,,, , 
0110MTS,,Muthaiga Shopping Centre,-1.25044,36.82058,,, , 
0100TCP,,Total/City Park,-1.25943,36.82673,,, , 
0102KHJ,,Koja/Nation Centre,-1.281428,36.822532,,, ,0002KOJ
0101RKJ,,Ruaka Junction,-1.20717611102955,36.7858676665443,,,, 
0101CAV,,Church Of Acts/Velvet Lounge,-1.203525,36.785397,,, , 
0111KEA,,Kiambea,-1.198614,36.784122,,, , 
0101MUC,,Redeemed/Pefa Muchatha,-1.197213,36.782874,,, , 
0101GOG,,Guango,-1.195673,36.780783,,, , 
0111JEK,,Kwa Jeki,-1.194099,36.778615,,, , 
0101NTO,,Kwa Kanisa Ack/National Oil,-1.193291,36.777536,,, , 
0101MCC,,Muchatha Shopping Centre,-1.192055,36.775879,,, , 
0101LSC,,Life Sanctuary Church/Muchatha Shopping Centre,-1.19145,36.775071,,, , 
0101MIC,,Mary Immaculate Catholic Church/Muchatha Shopping Centre,-1.190698,36.774211,,, , 
0101MDS,,Muchatha Dispensary/Kwa Shule/Yamongo Drive,-1.189723,36.773257,,, , 
0111KIV,,Kivuti Stage,-1.188314,36.771234,,, , 
0101SHT,,Sacred Heart,-1.186283,36.767421,,, , 
0101NJK,,Kwa Njoki Kamili,-1.184899,36.764492,,, , 
0101KAT,,Kwa Njoki/Ack Thimbigwa,-1.183893,36.763636,,, , 
0101VRY,,Victory,-1.181719,36.762391,,, , 
0101ZAK,,Zakau,-1.179181,36.760914,,, , 
0101LIK,,Likoni,-1.178733,36.760654,,, , 
0101MOM,,Mombasa,-1.177906,36.760269,,, , 
0101MKB,,Mkulima Supermarket/Banana,-1.175287,36.759291,,, , 
0101KOB,,Kobil/Banana,-1.17466,36.759053,,, , 
0113BAA,,Banana Terminus,-1.17383,36.758605,,, , 
0100MOM,,Mombasa,-1.17786,36.760345,,, , 
0100LIK,,Likoni,-1.179095,36.760938,,, , 
0100CHL,,Chantilly School,-1.181032,36.762044,,, , 
0100VIN,,Victory Inn,-1.181773,36.762476,,, , 
0100NJT,,Kwa Njoki / Thimbigwa Ack,-1.183852,36.763684,,, , 
0100SHT,,Sacred Heart,-1.186278,36.767456,,, , 
0110TVM,,Traveller'S View Muchatha,-1.188491,36.771639,,, , 
0100KSS,,Kwa Shule/Seth Home Of Love Children'S Home/Muchatha Dispensary,-1.189608,36.773253,,, , 
0100MIS,,Mary Immaculate Secondary School/Muchatha,-1.190679,36.774297,,, , 
0100LSM,,Life Sanctuary/Muchatha,-1.191495,36.775223,,, , 
0100TTM,,Total/Muchatha,-1.193078,36.777371,,, , 
0100NAM,,National Oil/Muchatha,-1.193428,36.777892,,, , 
0110WAM,,Kwa Jeki/Wambi,-1.194574,36.779445,,, , 
0100GUG,,Guango,-1.195629,36.780871,,, , 
0100PEF,,Pefa/All Nations/Muchatha,-1.197129,36.782933,,, , 
0110GTH,,Gathanga Stage,-1.198999,36.78444,,, , 
0100VEV,,Velvet Lounge,-1.202782,36.785553,,, , 
0111RST,,Ruaka Stage,-1.207146,36.785877,,, , 
0101RCK,,Ruaka Ack Church,-1.20676,36.78382,,, , 
0101RDC,,Ruaka Dc,-1.2065,36.78171,,, , 
0101RCC,,Ruaka Catholic Church,-1.2062,36.78055,,, , 
0101SLT,,Slaughter,-1.20523,36.77754,,, , 
0101PMR,,Pm Flats/ Runda View,-1.20429,36.77439,,, , 
0101PMV,,Pm Flats/ Runda View 2,-1.20369,36.77218,,, , 
0111MCM,,Mirai Court/Mifereji,-1.20322,36.77046,,, , 
0101KTO,,Komototho,-1.20202,36.7662,,, , 
0101GRJ,,Gacharage Junction,-1.20041,36.76058,,, , 
0101RMY,,Rumenya,-1.19961,36.75794,,, , 
0111AMB,,Ambassadors Stage,-1.19859,36.75619,,, , 
0101AME,,Ambassadors Entrance,-1.19804,36.75538,,, , 
0101CHC,,Christco Church,-1.19628,36.75294,,, , 
0101FRK,,Furaha/ Kag Ndenderu,-1.1954,36.75175,,, , 
0111NDS,,Ndenderu Stage,-1.19303,36.74802,,, , 
0101REN,,Redeemed Ndenderu,-1.19238,36.74504,,, , 
0101NDJ,,Ndenderu Junction,-1.192266,36.743758,,, , 
0101NSA,,Ndenderu Sda,-1.192834,36.74368,,, , 
0101SAN,,St.Annes,-1.19438,36.7385,,, , 
0113KAR,,Karura Mwisho,-1.19435,36.73204,,, , 
0110KRS,,Karura Stage,-1.19437,36.73198,,, , 
0100STJ,,St. Annes (Kwa Daraja),-1.19437,36.73506,,, , 
0100STN,,St. Annesud,-1.19452,36.73834,,, , 
0100VDA,,Victory Gospel/Sda,-1.19432,36.7429,,, , 
0100NDT,,Ndenderu Junction,-1.19233,36.7437,,, , 
0110NGP,,Ndenderu Redeemed Gospel,-1.19222,36.74442,,, , 
0110NSG,,Ndenderu Stage,-1.1926,36.74685,,, , 
0100NKD,,Ndenderu Kwa Maduka,-1.19449,36.75061,,, , 
0100CTC,,Christco,-1.19626,36.75305,,, , 
0100ASD,,Ambassadors,-1.19794,36.75537,,, , 
0110AST,,Ambassadors Stage,-1.19864,36.75634,,, , 
0100RYA,,Rumenya,-1.20037,36.76065,,, , 
0100MFB,,Mifereji/God'S Ability,-1.20213,36.76693,,, , 
0110PMT,,Pm Flats,-1.20375,36.77257,,, , 
0100JYL,,Joyland,-1.20469,36.77598,,, , 
0100SLG,,Slaughter,-1.20578,36.78005,,, , 
0100RCN,,Ruaka Catholic Church Entrance,-1.20614,36.78059,,, , 
0100RRD,,Ruaka Redeemed Gospel Church,-1.20651,36.78206,,, , 
0112POL,,Poland Embassy,-1.234835,36.803782,,, , 
0101MTH,,Muthaiga Junction,-1.228633,36.798518,,, , 
0101NYR,,Nyari,-1.226487,36.795583,,, , 
0101NYG,,Nyari Gate 2,-1.225544,36.791386,,, , 
0101NYP,,Nyari Police,-1.225594,36.787764,,, , 
0101NGG,,Nyari Gate 3,-1.225371,36.785596,,, , 
0101RSH,,Roslyn Heights,-1.223669,36.782832,,, , 
0101SDA,,Sda Church,-1.223143,36.781961,,, , 
0101KKB,,Kamukabi,-1.222324,36.780623,,, , 
0111KNA,,Kona,-1.220945,36.778584,,, , 
0101CHF,,Sub Chief,-1.219799,36.778197,,, , 
0101POW,,Power,-1.217477,36.778214,,, , 
0101JAK,,Jakai,-1.219745,36.772222,,, , 
0113GCH,,Gasolina/Gichagi Mwisho,-1.219641,36.766688,,, , 
0100JAK,,Jakai,-1.219687,36.77222,,, , 
0100POW,,Power,-1.21731,36.778253,,, , 
0100KNA,,Kona,-1.221391,36.779214,,, , 
0110KKB,,Kamukabi,-1.222414,36.780964,,, , 
0100CHE,,Commission Of Higher Education,-1.227579,36.797994,,, , 
0100NMT,,New Muthaiga,-1.228621,36.798616,,, , 
0112LKT,,Koja,-1.28127,36.822572,,, ,0002KOJ
0111BAA,,Banana Terminus,-1.174015,36.75884,,, , 
0111MKT,,Makutano,-1.159354,36.743484,,, , 
0101KME,,Kimera Medical Centre,-1.146608,36.716753,,, , 
0101MRB,,Maramba Tea Factory,-1.134492,36.703458,,, , 
0101KCK,,Ken Chick,-1.132763,36.697946,,, , 
0101LMC,,Limuru Cataring,-1.124567,36.679518,,, , 
0101GVS,,Green Valley School,-1.125007,36.677194,,, , 
0101TIG,,Tigoni,-1.126739,36.671944,,, , 
0113LMD,,Limuru Terminus,-1.108043,36.643534,,, , 
0100LPS,,Limuru Post Office,-1.118464,36.643126,,, , 
0100TIG,,Tigoni,-1.126686,36.671788,,, , 
0100GVS,,Green Valley School,-1.124978,36.677156,,, , 
0100LMC,,Limuru Catering,-1.124471,36.679689,,, , 
0100KCK,,Ken Chick,-1.132722,36.69801,,, , 
0100MRB,,Maramba Tea Factory,-1.134476,36.703498,,, , 
0110MKT,,Makutano,-1.159421,36.74364,,, , 
0110BAA,,Banana Terminus,-1.174235,36.758765,,, , 
0212KJT,,Koja,-1.281766,36.82276,,, ,0002KOJ
0211NGR,,Ngara,-1.274601,36.824122,,, , 
0211PIO,,Kie/Pioneer,-1.271566,36.82825,,, , 
0201PGF,,Fly Over Pangani,-1.26701,36.834376,,, , 
0201CAL,,Caltexdn,-1.268018,36.833628,,, , 
0211GNK,,Guru Nanak,-1.268919,36.83285,,, , 
0311PGP,,Pangani Police Post,-1.270257,36.835758,,, , 
0311PGG,,Pangani Girls,-1.26989,36.838241,,, , 
0301MBP,,Mamba Petro Station,-1.268941,36.841927,,, , 
0301MLG,,Mlango,-1.267348,36.843678,,, , 
0301SNT,,St Teresa,-1.266468,36.847688,,, , 
0313EST,,Eastleigh Terminal,-1.27225,36.848948,,, , 
0310SNT,,St.Teresa,-1.266575,36.847649,,, , 
0300MLG,,Mlango Kubwa,-1.267455,36.843647,,, , 
0310PGG,,Pangani Gals,-1.270169,36.837382,,, , 
0310PGP,,Pangani Post,-1.27026,36.835553,,, , 
0200GNK,,Guru Nanak,-1.269278,36.832431,,, , 
0210NGR,,Ngara,-1.274513,36.824497,,, , 
0210FIG,,Fig Tree,-1.275607,36.823317,,, , 
0019KAK,,Kaka,-1.286247,36.830586,,,1, 
0212BST,,Bus Station,-1.286861,36.830393,,, ,0019KAK
0201BST,,Bus Station,-1.287159,36.830318,,, , 
0211KMJ,,19/60 Stage,-1.285344,36.832273,,, , 
0201KRK,,Kariokor,-1.279431,36.833293,,, , 
0201PNG,,Pangani,-1.266785,36.834315,,, , 
0211MTG,,Muthaiga,-1.259818,36.843621,,, , 
0211NYS,,Nys Stage,-1.256155,36.855219,,, , 
0211KCA,,Kca,-1.252175,36.859441,,, , 
0211DRV,,Drive In,-1.248373,36.863078,,, , 
0201ALS,,Allsops,-1.244367,36.86667,,, , 
0211ALS,,Allsops,-1.244064,36.867212,,, , 
0201HML,,Homeland In,-1.232262,36.87565,,, , 
0211STD,,Stadium,-1.224904,36.885542,,, , 
0211RSB,,Roysabu,-1.219841,36.890909,,, , 
0201RGC,,Regional Centre,-1.22072,36.892773,,, , 
0201PPS,,Police Post,-1.219857,36.894257,,, , 
0201NAS,,Naivas,-1.218873,36.895474,,, , 
0211NAS,,Naivas,-1.218629,36.895807,,, , 
0201MET,,Metro,-1.217444,36.89776,,, , 
0201EQT,,Equity,-1.217701,36.898982,,, , 
0201GRD,,Grand Point,-1.217937,36.899857,,, , 
0201DNK,,Danamark Flats,-1.21821,36.900913,,, , 
0211SSN,,Seasons,-1.218672,36.902619,,, , 
0201SSN,,Seasons,-1.218747,36.90285,,, , 
0211STM,,Stimmer Corner,-1.223906,36.908177,,, , 
0201MRT,,Martanet,-1.223037,36.91183,,, , 
0211HNT,,Huntas,-1.227542,36.917967,,, , 
0201SUN,,Sunton,-1.228819,36.919796,,, , 
0211SUN,,Sunton,-1.22906,36.920145,,, , 
0201KMT,,Kwa Miti,-1.229538,36.920874,,, , 
0201GRG,,Garage,-1.231222,36.924549,,, , 
0201MJM,,Maji Mazuri,-1.233066,36.928599,,, , 
0201MLM,,Kwa Mlima,-1.233034,36.928621,,, , 
0211MLM,,Kwa Mlima,-1.233294,36.929211,,, , 
0213STG,,Mwiki,-1.233935,36.930523,,, , 
0210SMW,,Kwa Mlima,-1.233817,36.930214,,, , 
0200BRK,,Brookfield,-1.232359,36.926861,,, , 
0200KOB,,Kobil Petrol Station,-1.232031,36.92611,,, , 
0200MTI,,Kwa Miti,-1.231538,36.924968,,, , 
0200GRG,,Kwa Garage,-1.231264,36.924453,,, , 
0210SUN,,Suntos,-1.228867,36.919778,,, , 
0200HUN,,Huntas,-1.227583,36.917981,,, , 
0210HUN,,Huntas Stage,-1.227159,36.917404,,, , 
0200FRS,,St Francis,-1.226196,36.916057,,, , 
0200MAT,,Martanet,-1.223112,36.911889,,, , 
0200CRN,,Stimmer Corner,-1.224013,36.908204,,, , 
0210PPS,,Police Post,-1.219433,36.903631,,, , 
0200TDS,,Tides,-1.218752,36.902593,,, , 
0200MET,,Metro,-1.21784,36.899251,,, , 
0210MET,,Metro,-1.217658,36.898562,,, , 
0200NES,,Nesther,-1.217567,36.898027,,, , 
0210BUL,,Bull,-1.217492,36.897673,,, , 
0200BUL,,Bull And Budh,-1.217508,36.897464,,, , 
0210NAS,,Naivas,-1.218634,36.895833,,, , 
0200RGC,,Regional,-1.220023,36.894127,,, , 
0210RSB,,Rosyabu,-1.220318,36.891129,,, , 
0210STD,,Stadium,-1.221149,36.890238,,, , 
0200STD,,Stadium,-1.221498,36.88989,,, , 
0200HML,,Homeland In,-1.234187,36.874215,,, , 
0210ALS,,All Sops,-1.245918,36.8666807,,, , 
0210DRV,,Drive In,-1.248201,36.863979,,, , 
0210KCA,,Kca,-1.251848,36.860455,,, , 
0210SUR,,Survey,-1.256648,36.855305,,, , 
0210MTG,,Muthaiga,-1.259936,36.844346,,, , 
0210PNG,,Pangani,-1.266179,36.835124,,, , 
0210KAR,,Kariokor,-1.27927,36.833639,,, , 
0212NBT,,Nation Building Terminal,-1.281633,36.822361,,, ,0002KOJ
0201FIG,,Fig Tree,-1.275505,36.822854,,, , 
0201KCL,,K1 Club,-1.268125,36.811299,,, , 
0201AGH,,Agha Khan Hospital,-1.268924,36.809952,,, , 
0211GRF,,Graffins College,-1.265996,36.805414,,, , 
0213WTD,,Westlands Terminal,-1.262242,36.803652,,, , 
0210WTD,,Westlands Terminal,-1.261816,36.803729,,, , 
0212BBT,,Odeon Terminal,-1.282984,36.824313,,, , 
0211KNJ,,Koja,-1.281538,36.822435,,, , 
0201DAW,,Dawa Pharmacutical,-1.247043,36.873225,,, , 
0201CON,,Corner,-1.247011,36.874858,,, , 
0201RUA,,Ruaraka Corner,-1.2439,36.875695,,, , 
0201BLE,,Bleria,-1.243924,36.880872,,, , 
0201BLC,,Bilco,-1.243994,36.882399,,, , 
0211CAT,,Babandogo Catho,-1.244064,36.884102,,, , 
0201BBP,,Baba Ndogo Primary,-1.244174,36.886414,,, , 
0213BDT,,Baba Ndogo Terminal,-1.244217,36.887409,,, , 
0200BBC,,Baba Ndogo Catho,-1.244056,36.884075,,, , 
0200KEN,,Kenafric,-1.243938,36.880802,,, , 
0210NVS,,Naivas,-1.243809,36.877718,,, , 
0200CON,,Corner,-1.243938,36.875717,,, , 
0210KNJ,,Koja,-1.281093,36.82277,,, , 
0212LUT,,25A Terminal,-1.282705,36.824584,,, , 
0201ALP,,Alsops,-1.245356,36.867652,,, , 
0201GTC,,Gathecha,-1.240786,36.887714,,, , 
0201KEP,,Kenya Power,-1.242862,36.89084,,, , 
0201BPC,,The Baptist Chapel,-1.241702,36.893618,,, , 
0201TJA,,Timba Junior Academy,-1.241243,36.894187,,, , 
0201MOS,,Mosque,-1.24057,36.894865,,, , 
0201AIS,,Aic Lucky Summer,-1.240432,36.895398,,, , 
0201HSM,,House Of Faith Ministry,-1.240245,36.895997,,, , 
0213LUD,,Lucky Summer Terminal,-1.239762,36.897502,,, , 
0200MOS,,Mosque Syd Ya Juu,-1.24068,36.89471,,, , 
0200DEC,,Deliverance Church,-1.241361,36.894047,,, , 
0200KEP,,Kenya Power,-1.24294,36.890941,,, , 
0200KSC,,Ksc Intenational,-1.240867,36.887725,,, , 
0210BBD,,Baba Ndogo,-1.244305,36.887506,,, , 
0210BBG,,Terminal,-1.244302,36.887401,,, , 
0210ALP,,All Sops,-1.245421,36.867681,,, , 
0212APT,,Terminal,-1.245364,36.867826,,, ,0013ALS
0201KBM,,Kariobangi Market Stage,-1.255538,36.878823,,, , 
0201SHP,,Shell Petrol Station,-1.256536,36.878871,,, , 
0301RDR,,Rounder,-1.26236,36.87915,,, , 
0311SOK,,Soko,-1.262113,36.881741,,, , 
0311BAO,,Kwa Mbao,-1.261797,36.88445,,, , 
0310BAO,,Kwa Mbao,-1.261877,36.883988,,, , 
0210RND,,Terminal Tusker,-1.262301,36.879,,, , 
0200SHP,,Shell Petrol Station,-1.256525,36.878807,,, , 
0210KBM,,Kariobangi Market Stage,-1.255533,36.878748,,, , 
0200KBM,,Kariobangi Market Stage,-1.255259,36.878742,,, , 
